Tipo de centro de salud;Provincia;Canton;Parroquia;Distrito;Circuito;Centro de salud;Numero de Centros de Salud;Numero de Tipos de Centros;Latitud;Longitud
CENTRO DE SALUD;BOLIVAR;CALUMA;CALUMA;ECHANDIA-CALUMA-LAS NAVES;CALUMA;CENTRO DE SALUD CALUMA;1;1;-1.626983;-79.254301
CENTRO DE SALUD;BOLIVAR;CALUMA;CALUMA;ECHANDIA-CALUMA-LAS NAVES;CALUMA;YATUVI;1;1;-1.606574;-79.298252
CENTRO DE SALUD;BOLIVAR;CHILLANES;CHILLANES;CHILLANES;CHILLANES;CAPILLA  DE PACAY;1;1;-1.983576;-79.07662
CENTRO DE SALUD;BOLIVAR;CHILLANES;CHILLANES;CHILLANES;CHILLANES;SANTA ROSA DE AGUA CLARA;1;1;-2.198238;-79.114298
CENTRO DE SALUD;BOLIVAR;CHILLANES;SAN JOSE DEL TAMBO (TAMBOPAMBA);CHILLANES;SAN JOSE DEL TAMBO (TAMBOPAMBA);COLOMBIA ALTA;1;1;-2.013522;-79.225806
CENTRO DE SALUD;BOLIVAR;CHILLANES;SAN JOSE DEL TAMBO (TAMBOPAMBA);CHILLANES;SAN JOSE DEL TAMBO (TAMBOPAMBA);SAN JOSE DEL TAMBO;1;1;-1.955464;-79.239852
CENTRO DE SALUD;BOLIVAR;CHIMBO;ASUNCION (ASANCOTO);CHIMBO-SAN MIGUEL;MAGDALENA (CHAPACOTO)-ASUNCION (ASANCOTO);ASUNCION;1;1;-1.664741;-79.038079
CENTRO DE SALUD;BOLIVAR;CHIMBO;MAGDALENA (CHAPACOTO);CHIMBO-SAN MIGUEL;MAGDALENA (CHAPACOTO)-ASUNCION (ASANCOTO);MAGDALENA (CHAPOCOTO);1;1;-1.663648;-79.066321
CENTRO DE SALUD;BOLIVAR;CHIMBO;SAN JOSE DE CHIMBO;CHIMBO-SAN MIGUEL;SAN SEBASTIAN-SAN JOSE DE CHIMBO;CENTRO DE SALUD CHIMBO;1;1;-1.681285;-79.026301
CENTRO DE SALUD;BOLIVAR;CHIMBO;TELIMBELA;CHIMBO-SAN MIGUEL;TELIMBELA;TELIMBELA;1;1;-1.666824;-79.17198
CENTRO DE SALUD;BOLIVAR;ECHEANDIA;ECHEANDIA;ECHANDIA-CALUMA-LAS NAVES;ECHEANDIA;CAMARON;1;1;-1.404312;-79.212977
CENTRO DE SALUD;BOLIVAR;ECHEANDIA;ECHEANDIA;ECHANDIA-CALUMA-LAS NAVES;ECHEANDIA;CENTRO DE SALUD ECHEANDIA;1;1;-1.434673;-79.277477
CENTRO DE SALUD;BOLIVAR;GUARANDA;FACUNDO VELA;GUARANDA;FACUNDO VELA;FACUNDO VELA;1;1;-1.205358;-79.064478
CENTRO DE SALUD;BOLIVAR;GUARANDA;GUARANDA;GUARANDA;GUARANDA;CENTRO DE SALUD CORDERO CRESPO;1;1;-1.595447;-79.003654
CENTRO DE SALUD;BOLIVAR;GUARANDA;GUARANDA;GUARANDA;GUARANDA;CUATRO ESQUINAS;1;1;-1.528203;-78.993933
CENTRO DE SALUD;BOLIVAR;GUARANDA;GUARANDA;GUARANDA;GUARANDA;GUANUJO;1;1;-1.559386;-79.011055
CENTRO DE SALUD;BOLIVAR;GUARANDA;GUARANDA;GUARANDA;GUARANDA;LOS TRIGALES;1;1;-1.58202;-79.004161
CENTRO DE SALUD;BOLIVAR;GUARANDA;GUARANDA;GUARANDA;GUARANDA;SAN JUAN DE LLULLUNDONGO;1;1;-1.544092;-79.035095
CENTRO DE SALUD;BOLIVAR;GUARANDA;GUARANDA;GUARANDA;GUARANDA;VINCHOA;1;1;-1.602898;-78.986288
CENTRO DE SALUD;BOLIVAR;GUARANDA;JULIO E. MORENO (CATANAHUAN GRANDE);GUARANDA;SANTAFE (SANTA FE)-JULIO E. MORENO (CATANAHUAN GRANDE)-SAN SIMON (YACOTO)-SANLORENZO;JULIO MORENO (CATANAHUAN G.);1;1;-1.592003;-79.033406
CENTRO DE SALUD;BOLIVAR;GUARANDA;SALINAS;GUARANDA;SALINAS;SALINAS;1;1;-1.405139;-79.017698
CENTRO DE SALUD;BOLIVAR;GUARANDA;SALINAS;GUARANDA;SALINAS;CHAZO JUAN;1;1;-1.395852;-79.149029
CENTRO DE SALUD;BOLIVAR;GUARANDA;SALINAS;GUARANDA;SALINAS;LA PALMA;1;1;-1.350519;-79.156261
CENTRO DE SALUD;BOLIVAR;GUARANDA;SAN LORENZO;GUARANDA;SANTAFE (SANTA FE)-JULIO E. MORENO (CATANAHUAN GRANDE)-SAN SIMON (YACOTO)-SANLORENZO;SAN LORENZO;1;1;-1.676308;-78.996475
CENTRO DE SALUD;BOLIVAR;GUARANDA;SAN LUIS DE PAMBIL;GUARANDA;SAN LUIS DE PAMBIL;SAN LUIS DE PAMBIL;1;1;-1.236007;-79.239637
CENTRO DE SALUD;BOLIVAR;GUARANDA;SAN SIMON (YACOTO);GUARANDA;SANTAFE (SANTA FE)-JULIO E. MORENO (CATANAHUAN GRANDE)-SAN SIMON (YACOTO)-SANLORENZO;CACHISAGUA;1;1;-1.610335;-78.937306
CENTRO DE SALUD;BOLIVAR;GUARANDA;SAN SIMON (YACOTO);GUARANDA;SANTAFE (SANTA FE)-JULIO E. MORENO (CATANAHUAN GRANDE)-SAN SIMON (YACOTO)-SANLORENZO;SAN SIMON;1;1;-1.640958;-78.989808
CENTRO DE SALUD;BOLIVAR;GUARANDA;SANTA FE (SANTA FE);GUARANDA;SANTAFE (SANTA FE)-JULIO E. MORENO (CATANAHUAN GRANDE)-SAN SIMON (YACOTO)-SANLORENZO;SANTA FE;1;1;-1.614188;-79.010994
CENTRO DE SALUD;BOLIVAR;GUARANDA;SIMIATUG;GUARANDA;SIMIATUG;SIMIATUG;1;1;-1.289738;-78.960117
CENTRO DE SALUD;BOLIVAR;GUARANDA;SIMIATUG;GUARANDA;SIMIATUG;TALAHUA;1;1;-1.298898;-79.018529
CENTRO DE SALUD;BOLIVAR;LAS NAVES;LAS NAVES;ECHANDIA-CALUMA-LAS NAVES;LAS NAVES;LAS NAVES;1;1;-1.282212;-79.313301
CENTRO DE SALUD;BOLIVAR;SAN MIGUEL;BALSAPAMBA;CHIMBO-SAN MIGUEL;BALSAPAMBA-BILOVAN-REGULO DE MORA;BALSAPAMBA;1;1;-1.766428;-79.180746
CENTRO DE SALUD;BOLIVAR;SAN MIGUEL;BALSAPAMBA;CHIMBO-SAN MIGUEL;BALSAPAMBA-BILOVAN-REGULO DE MORA;LAS GUARDIAS;1;1;-1.7664;-79.180719
CENTRO DE SALUD;BOLIVAR;SAN MIGUEL;BILOVAN;CHIMBO-SAN MIGUEL;BALSAPAMBA-BILOVAN-REGULO DE MORA;BILOVAN;1;1;-1.805781;-79.101555
CENTRO DE SALUD;BOLIVAR;SAN MIGUEL;REGULO DE MORA;CHIMBO-SAN MIGUEL;BALSAPAMBA-BILOVAN-REGULO DE MORA;REGULO DE MORA;1;1;-1.876438;-79.187322
CENTRO DE SALUD;BOLIVAR;SAN MIGUEL;SAN MIGUEL;CHIMBO-SAN MIGUEL;SAN MIGUEL;U.A.A. SAN MIGUEL;1;1;-1.70631;-79.0505
CENTRO DE SALUD;BOLIVAR;SAN MIGUEL;SAN PABLO (SAN PABLO DE ATENAS);CHIMBO-SAN MIGUEL;SAN PABLO (SAN PABLO DE ATENAS);SAN PABLO;1;1;-1.81514;-79.067524
CENTRO DE SALUD;BOLIVAR;SAN MIGUEL;SANTIAGO;CHIMBO-SAN MIGUEL;SANTIAGO-SAN VICENTE;SANTIAGO;1;1;-1.700442;-78.997969
CENTRO DE SALUD;CANIAR;AZOGUES;AZOGUES;AZOGUES-BIBLIAN-DELEG;AZOGUES;BAYAS;1;1;-2.729077;-78.829357
CENTRO DE SALUD;CANIAR;AZOGUES;AZOGUES;AZOGUES-BIBLIAN-DELEG;AZOGUES;BORRERO;1;1;-2.769992;-78.847858
CENTRO DE SALUD;CANIAR;AZOGUES;AZOGUES;AZOGUES-BIBLIAN-DELEG;AZOGUES;C.A.A. AZOGUES;1;1;-2.738035;-78.848571
CENTRO DE SALUD;CANIAR;AZOGUES;AZOGUES;AZOGUES-BIBLIAN-DELEG;AZOGUES;CENTRO DE SALUD NO. 1 AZOGUES;1;1;-2.745257;-78.847893
CENTRO DE SALUD;CANIAR;AZOGUES;COJITAMBO;AZOGUES-BIBLIAN-DELEG;COJITAMBO-JAVIER LOYOLA (CHUQUIPATA);COJITAMBO;1;1;-2.758496;-78.88502
CENTRO DE SALUD;CANIAR;AZOGUES;GUAPAN;AZOGUES-BIBLIAN-DELEG;GUAPAN;BUILL CHACAPAMBA;1;1;-2.716827;-78.859982
CENTRO DE SALUD;CANIAR;AZOGUES;GUAPAN;AZOGUES-BIBLIAN-DELEG;GUAPAN;GUAPAN;1;1;-2.713768;-78.847751
CENTRO DE SALUD;CANIAR;AZOGUES;JAVIER LOYOLA (CHUQUIPATA);AZOGUES-BIBLIAN-DELEG;COJITAMBO-JAVIER LOYOLA (CHUQUIPATA);COTEMUAZ;1;1;-2.792556;-78.881219
CENTRO DE SALUD;CANIAR;AZOGUES;JAVIER LOYOLA (CHUQUIPATA);AZOGUES-BIBLIAN-DELEG;COJITAMBO-JAVIER LOYOLA (CHUQUIPATA);JAVIER LOYOLA;1;1;-2.79562;-78.870972
CENTRO DE SALUD;CANIAR;AZOGUES;LUIS CORDERO;AZOGUES-BIBLIAN-DELEG;LUIS CORDERO;LUIS CORDERO;1;1;-2.743816;-78.825851
CENTRO DE SALUD;CANIAR;AZOGUES;PINDILIG;AZOGUES-BIBLIAN-DELEG;PINDILIG-RIVERA-TADAY;PINDILIG;1;1;-2.624049;-78.682622
CENTRO DE SALUD;CANIAR;AZOGUES;RIVERA;AZOGUES-BIBLIAN-DELEG;PINDILIG-RIVERA-TADAY;RIVERA;1;1;-2.578811;-78.651282
CENTRO DE SALUD;CANIAR;AZOGUES;SAN MIGUEL;AZOGUES-BIBLIAN-DELEG;SAN MIGUEL;SAN MIGUEL;1;1;-2.796524;-78.846533
CENTRO DE SALUD;CANIAR;AZOGUES;TADAY;AZOGUES-BIBLIAN-DELEG;PINDILIG-RIVERA-TADAY;TADAY;1;1;-2.640221;-78.691806
CENTRO DE SALUD;CANIAR;BIBLIAN;BIBLIAN;AZOGUES-BIBLIAN-DELEG;TURUPAMBA-SAN FRANCISCO DE SAGEO-BIBLIAN;BIBLIAN;1;1;-2.713726;-78.890492
CENTRO DE SALUD;CANIAR;BIBLIAN;BIBLIAN;AZOGUES-BIBLIAN-DELEG;TURUPAMBA-SAN FRANCISCO DE SAGEO-BIBLIAN;CENTRO DE SALUD DE BIBLIAN;1;1;-2.709069;-78.895338
CENTRO DE SALUD;CANIAR;BIBLIAN;JERUSALEN;AZOGUES-BIBLIAN-DELEG;JERUSALEN;NUEVA JERUSALEN;1;1;-2.691561;-78.934666
CENTRO DE SALUD;CANIAR;BIBLIAN;NAZON (CAB. EN PAMPA DE DOMINGUEZ);AZOGUES-BIBLIAN-DELEG;NAZON (CAB. EN PAMPA DE DOMINGUEZ);NAZON;1;1;-2.70661196;-78.91151467
CENTRO DE SALUD;CANIAR;CANIAR;CANIAR;CANIAR-EL TAMBO-SUSCAL;CANIAR;CENTRO DE SALUD DE CANIAR;1;1;-2.553995;-78.937903
CENTRO DE SALUD;CANIAR;CANIAR;CANIAR;CANIAR-EL TAMBO-SUSCAL;CANIAR;QUILLOAC;1;1;-2.558213;-78.952091
CENTRO DE SALUD;CANIAR;CANIAR;CHONTAMARCA;CANIAR-EL TAMBO-SUSCAL;GENERAL MORALES (SOCARTE)-VENTURA-CHONTAMARCA-DUCUR;CHONTAMARCA;1;1;-2.441807;-79.09329
CENTRO DE SALUD;CANIAR;CANIAR;CHOROCOPTE;CANIAR-EL TAMBO-SUSCAL;GUALLETURO-SAN ANTONIO-CHOROCOPTE;CHOROCOPTE;1;1;-2.582372;-78.947009
CENTRO DE SALUD;CANIAR;CANIAR;DUCUR;CANIAR-EL TAMBO-SUSCAL;GENERAL MORALES (SOCARTE)-VENTURA-CHONTAMARCA-DUCUR;DUCUR;1;1;-2.459218;-79.115543
CENTRO DE SALUD;CANIAR;CANIAR;DUCUR;CANIAR-EL TAMBO-SUSCAL;GENERAL MORALES (SOCARTE)-VENTURA-CHONTAMARCA-DUCUR;JAVIN;1;1;-2.473337;-79.183544
CENTRO DE SALUD;CANIAR;CANIAR;GENERAL MORALES (SOCARTE);CANIAR-EL TAMBO-SUSCAL;GENERAL MORALES (SOCARTE)-VENTURA-CHONTAMARCA-DUCUR;GENERAL MORALES;1;1;-2.408096;-79.022743
CENTRO DE SALUD;CANIAR;CANIAR;GUALLETURO;CANIAR-EL TAMBO-SUSCAL;GUALLETURO-SAN ANTONIO-CHOROCOPTE;GUALLETURO;1;1;-2.524712;-79.128899
CENTRO DE SALUD;CANIAR;CANIAR;GUALLETURO;CANIAR-EL TAMBO-SUSCAL;GUALLETURO-SAN ANTONIO-CHOROCOPTE;ZHUYA;1;1;-2.535154;-79.036894
CENTRO DE SALUD;CANIAR;CANIAR;HONORATO VASQUEZ (TAMBO VIEJO);CANIAR-EL TAMBO-SUSCAL;HONORATO VASQUEZ (TAMBO VIEJO)-INGAPIRCA;HONORATO VAZQUEZ;1;1;-2.555054;-78.921495
CENTRO DE SALUD;CANIAR;CANIAR;INGAPIRCA;CANIAR-EL TAMBO-SUSCAL;HONORATO VASQUEZ (TAMBO VIEJO)-INGAPIRCA;INGAPIRCA;1;1;-2.545866;-78.87623
CENTRO DE SALUD;CANIAR;CANIAR;INGAPIRCA;CANIAR-EL TAMBO-SUSCAL;HONORATO VASQUEZ (TAMBO VIEJO)-INGAPIRCA;SIDSID;1;1;-2.536505;-78.890763
CENTRO DE SALUD;CANIAR;CANIAR;JUNCAL;CANIAR-EL TAMBO-SUSCAL;ZHUD-JUNCAL;U.A.A. CANIAR;1;1;-2.482615;-78.979043
CENTRO DE SALUD;CANIAR;CANIAR;VENTURA;CANIAR-EL TAMBO-SUSCAL;GENERAL MORALES (SOCARTE)-VENTURA-CHONTAMARCA-DUCUR;VENTURA;1;1;-2.247407;-79.126146
CENTRO DE SALUD;CANIAR;CANIAR;ZHUD;CANIAR-EL TAMBO-SUSCAL;ZHUD-JUNCAL;ZHUD;1;1;-2.459579;-79.004266
CENTRO DE SALUD;CANIAR;DELEG;DELEG;AZOGUES-BIBLIAN-DELEG;DELEG-SOLANO;DELEG;1;1;-2.770346;-78.918904
CENTRO DE SALUD;CANIAR;DELEG;SOLANO;AZOGUES-BIBLIAN-DELEG;DELEG-SOLANO;SOLANO;1;1;-2.810923;-78.93428
CENTRO DE SALUD;CANIAR;EL TAMBO;EL TAMBO;CANIAR-EL TAMBO-SUSCAL;EL TAMBO;EL TAMBO;1;1;-2.508573;-78.92743
CENTRO DE SALUD;CANIAR;LA TRONCAL;LA TRONCAL;LA TRONCAL;LA TRONCAL;C.A.A. LA TRONCAL;1;1;-2.420718;-79.344645
CENTRO DE SALUD;CANIAR;LA TRONCAL;LA TRONCAL;LA TRONCAL;LA TRONCAL;CENTRO DE SALUD SAN GERARDO;1;1;-2.425141;-79.33786
CENTRO DE SALUD;CANIAR;LA TRONCAL;LA TRONCAL;LA TRONCAL;LA TRONCAL;COCHANCAY;1;1;-2.466892;-79.300379
CENTRO DE SALUD;CANIAR;LA TRONCAL;LA TRONCAL;LA TRONCAL;LA TRONCAL;KM 72;1;1;-2.434989;-79.330377
CENTRO DE SALUD;CANIAR;LA TRONCAL;MANUEL J. CALLE;LA TRONCAL;MANUEL J. CALLE-PANCHO NEGRO;MANUEL J CALLE;1;1;-2.357033;-79.397065
CENTRO DE SALUD;CANIAR;LA TRONCAL;PANCHO NEGRO;LA TRONCAL;MANUEL J. CALLE-PANCHO NEGRO;LA PUNTILLA;1;1;-2.45348;-79.379958
CENTRO DE SALUD;CANIAR;LA TRONCAL;PANCHO NEGRO;LA TRONCAL;MANUEL J. CALLE-PANCHO NEGRO;PANCHO NEGRO;1;1;-2.506132;-79.493346
CENTRO DE SALUD;CANIAR;SUSCAL;SUSCAL;CANIAR-EL TAMBO-SUSCAL;SUSCAL;SUSCAL;1;1;-2.437613;-79.050415
CENTRO DE SALUD;CARCHI;BOLIVAR;BOLIVAR;BOLIVAR-MONTUFAR;LOS ANDES-BOLIVAR;BOLIVAR;1;1;0.501156;-77.928733
CENTRO DE SALUD;CARCHI;BOLIVAR;GARCIA MORENO;BOLIVAR-MONTUFAR;SAN VICENTE DE PUSIR-GARCIA MORENO;GARCIA MORENO;1;1;0.559429;-77.950754
CENTRO DE SALUD;CARCHI;BOLIVAR;LOS ANDES;BOLIVAR-MONTUFAR;LOS ANDES-BOLIVAR;LOS ANDES;1;1;0.497176;-77.938068
CENTRO DE SALUD;CARCHI;BOLIVAR;MONTE OLIVO;BOLIVAR-MONTUFAR;SAN RAFAEL-MONTE OLIVO;PUEBLO NUEVO;1;1;0.407958;-77.902667
CENTRO DE SALUD;CARCHI;BOLIVAR;MONTE OLIVO;BOLIVAR-MONTUFAR;SAN RAFAEL-MONTE OLIVO;MONTE OLIVO;1;1;0.386307;-77.862958
CENTRO DE SALUD;CARCHI;BOLIVAR;SAN RAFAEL;BOLIVAR-MONTUFAR;SAN RAFAEL-MONTE OLIVO;CALDERA;1;1;0.433247;-77.932971
CENTRO DE SALUD;CARCHI;ESPEJO;EL ANGEL;ESPEJO-MIRA;SAN ISIDRO-LA LIBERTAD (ALIZO)-EL ANGEL;U.A.A.EL ANGEL;1;1;0.620252;-77.940759
CENTRO DE SALUD;CARCHI;ESPEJO;LA LIBERTAD (ALIZO);ESPEJO-MIRA;SAN ISIDRO-LA LIBERTAD (ALIZO)-EL ANGEL;LA LIBERTAD;1;1;0.650845;-77.944726
CENTRO DE SALUD;CARCHI;ESPEJO;SAN ISIDRO;ESPEJO-MIRA;SAN ISIDRO-LA LIBERTAD (ALIZO)-EL ANGEL;SAN ISIDRO;1;1;0.60145;-77.986289
CENTRO DE SALUD;CARCHI;MIRA;CONCEPCION;ESPEJO-MIRA;CONCEPCION-JIJON Y CAAMANIO (CAB. EN RIO BLANCO);LA CONCEPCION;1;1;0.604652;-78.126068
CENTRO DE SALUD;CARCHI;MIRA;JIJON Y CAAMANIO (CAB. EN RIO BLANCO);ESPEJO-MIRA;CONCEPCION-JIJON Y CAAMANIO (CAB. EN RIO BLANCO);RIO BLANCO;1;1;0.761969;-78.254431
CENTRO DE SALUD;CARCHI;MIRA;JIJON Y CAAMANIO (CAB. EN RIO BLANCO);ESPEJO-MIRA;CONCEPCION-JIJON Y CAAMANIO (CAB. EN RIO BLANCO);LA CAROLINA;1;1;0.746165;-78.241963
CENTRO DE SALUD;CARCHI;MIRA;JIJON Y CAAMANIO (CAB. EN RIO BLANCO);ESPEJO-MIRA;CONCEPCION-JIJON Y CAAMANIO (CAB. EN RIO BLANCO);SAN JUAN DE LACHAS - 24 HS.;1;1;0.750133;-78.242562
CENTRO DE SALUD;CARCHI;MIRA;JUAN MONTALVO (SAN IGNACIO DE QUIL);ESPEJO-MIRA;JUAN MONTALVO (SAN IGNACIO DE QUIL)-MIRA (CHONTAHUASI);JUAN MONTALVO (SAN IGNACIO DE QUIL);1;1;0.588611;-78.086548
CENTRO DE SALUD;CARCHI;MIRA;MIRA (CHONTAHUASI);ESPEJO-MIRA;JUAN MONTALVO (SAN IGNACIO DE QUIL)-MIRA (CHONTAHUASI);MASCARILLA;1;1;0.486494;-78.072622
CENTRO DE SALUD;CARCHI;MIRA;MIRA (CHONTAHUASI);ESPEJO-MIRA;JUAN MONTALVO (SAN IGNACIO DE QUIL)-MIRA (CHONTAHUASI);MIRA;1;1;0.550178;-78.039725
CENTRO DE SALUD;CARCHI;MONTUFAR;CRISTOBAL COLON;BOLIVAR-MONTUFAR;CRISTOBAL COLON-FERNANDEZ SALVADOR-PIARTAL-CHITAN DE NAVARRETE;CRISTOBAL COLON;1;1;0.607439;-77.813006
CENTRO DE SALUD;CARCHI;MONTUFAR;FERNANDEZ SALVADOR;BOLIVAR-MONTUFAR;CRISTOBAL COLON-FERNANDEZ SALVADOR-PIARTAL-CHITAN DE NAVARRETE;FERNANDEZ SALVADOR;1;1;0.600492;-77.75081
CENTRO DE SALUD;CARCHI;MONTUFAR;LA PAZ;BOLIVAR-MONTUFAR;LA PAZ;LA PAZ;1;1;0.509771;-77.866441
CENTRO DE SALUD;CARCHI;MONTUFAR;PIARTAL;BOLIVAR-MONTUFAR;CRISTOBAL COLON-FERNANDEZ SALVADOR-PIARTAL-CHITAN DE NAVARRETE;PIARTAL;1;1;0.566803;-77.771834
CENTRO DE SALUD;CARCHI;MONTUFAR;SAN GABRIEL;BOLIVAR-MONTUFAR;SAN GABRIEL;U.A.A. SAN GABRIEL;1;1;0.588605;-77.828335
CENTRO DE SALUD;CARCHI;TULCAN;EL CARMELO (EL PUN);TULCAN-SAN PEDRO DE HUACA;JULIO ANDRADE (OREJUELA)-EL CARMELO (EL PUN);EL CARMELO;1;1;0.67082;-77.592633
CENTRO DE SALUD;CARCHI;TULCAN;EL CHICAL;TULCAN-SAN PEDRO DE HUACA;MALDONADO-TOBAR DONOSO (LA BOCANA DE CAMUNBI)-EL CHICAL;CHICAL;1;1;0.936751;-78.186233
CENTRO DE SALUD;CARCHI;TULCAN;JULIO ANDRADE (OREJUELA);TULCAN-SAN PEDRO DE HUACA;JULIO ANDRADE (OREJUELA)-EL CARMELO (EL PUN);HUACA;1;1;0.714655;-77.725047
CENTRO DE SALUD;CARCHI;TULCAN;JULIO ANDRADE (OREJUELA);TULCAN-SAN PEDRO DE HUACA;JULIO ANDRADE (OREJUELA)-EL CARMELO (EL PUN);JULIO ANDRADE;1;1;0.653485;-77.72106
CENTRO DE SALUD;CARCHI;TULCAN;MALDONADO;TULCAN-SAN PEDRO DE HUACA;MALDONADO-TOBAR DONOSO (LA BOCANA DE CAMUNBI)-EL CHICAL;MALDONADO;1;1;0.91172;-78.106216
CENTRO DE SALUD;CARCHI;TULCAN;MARISCAL SUCRE;TULCAN-SAN PEDRO DE HUACA;HUACA-MARISCAL SUCRE;MARISCAL SUCRE;1;1;0.601258;-77.733106
CENTRO DE SALUD;CARCHI;TULCAN;PIOTER;TULCAN-SAN PEDRO DE HUACA;PIOTER-SANTA MARTHA DE CUBA;PIOTER;1;1;0.643815;-77.783247
CENTRO DE SALUD;CARCHI;TULCAN;TUFINIO;TULCAN-SAN PEDRO DE HUACA;TUFINIO;TUFI_O;1;1;0.801505;-77.854719
CENTRO DE SALUD;CARCHI;TULCAN;TULCAN;TULCAN-SAN PEDRO DE HUACA;TULCAN;CENTRO DE SALUD N 1;1;1;0.814385;-77.717308
CENTRO DE SALUD;CARCHI;TULCAN;TULCAN;TULCAN-SAN PEDRO DE HUACA;TULCAN;C.A.A. TULCAN;1;1;0.816011;-77.71693
CENTRO DE SALUD;CARCHI;TULCAN;TULCAN;TULCAN-SAN PEDRO DE HUACA;TULCAN;SAN FRANCISCO;1;1;0.829294;-77.712908
CENTRO DE SALUD;CARCHI;TULCAN;TULCAN;TULCAN-SAN PEDRO DE HUACA;TULCAN;TAJAMAR;1;1;0.806111;-77.717153
CENTRO DE SALUD;CARCHI;TULCAN;TULCAN;TULCAN-SAN PEDRO DE HUACA;TULCAN;TULCAN SUR;1;1;0.801495;-77.727512
CENTRO DE SALUD;CARCHI;TULCAN;URBINA (TAYA);TULCAN-SAN PEDRO DE HUACA;URBINA (TAYA);URBINA;1;1;0.808182;-77.676129
CENTRO DE SALUD;CHIMBORAZO;ALAUSI;ACHUPALLAS;ALAUSI-CHUNCHI;ACHUPALLAS;ACHUPALLAS;1;1;-2.285008;-78.769335
CENTRO DE SALUD;CHIMBORAZO;ALAUSI;ALAUSI;ALAUSI-CHUNCHI;ALAUSI;C.A.A. ALAUSI;1;1;-2.20453;-78.847912
CENTRO DE SALUD;CHIMBORAZO;ALAUSI;GUASUNTOS;ALAUSI-CHUNCHI;GUASUNTOS-PUMALLACTA-SEVILLA;GUASUNTOS;1;1;-2.232314;-78.812373
CENTRO DE SALUD;CHIMBORAZO;ALAUSI;HUIGRA;ALAUSI-CHUNCHI;MULTITUD-SIBAMBE-HUIGRA-PISTISHI (NARIZ DEL DIABLO);HUIGRA;1;1;-2.292786;-78.984003
CENTRO DE SALUD;CHIMBORAZO;ALAUSI;MULTITUD;ALAUSI-CHUNCHI;MULTITUD-SIBAMBE-HUIGRA-PISTISHI (NARIZ DEL DIABLO);MULTITUD;1;1;-2.106735;-78.995577
CENTRO DE SALUD;CHIMBORAZO;ALAUSI;SIBAMBE;ALAUSI-CHUNCHI;MULTITUD-SIBAMBE-HUIGRA-PISTISHI (NARIZ DEL DIABLO);SIBAMBE;1;1;-2.226353;-78.890543
CENTRO DE SALUD;CHIMBORAZO;ALAUSI;TIXAN;ALAUSI-CHUNCHI;TIXAN;TIXAN;1;1;-2.153538;-78.802485
CENTRO DE SALUD;CHIMBORAZO;CHAMBO;CHAMBO;RIOBAMBA-CHAMBO;CHAMBO;CHAMBO;1;1;-1.725691;-78.598024
CENTRO DE SALUD;CHIMBORAZO;CHUNCHI;CHUNCHI;ALAUSI-CHUNCHI;GONZOL-CHUNCHI;U.A.A. CHUNCHI;1;1;-2.289402;-78.919321
CENTRO DE SALUD;CHIMBORAZO;CHUNCHI;GONZOL;ALAUSI-CHUNCHI;GONZOL-CHUNCHI;GONZOL;1;1;-2.261519;-78.845474
CENTRO DE SALUD;CHIMBORAZO;CHUNCHI;LLAGOS;ALAUSI-CHUNCHI;CAPZOL-COMPUD-LLAGOS;JOYAGSHI;1;1;-2.374184;-78.969361
CENTRO DE SALUD;CHIMBORAZO;CHUNCHI;LLAGOS;ALAUSI-CHUNCHI;CAPZOL-COMPUD-LLAGOS;LLAGOS;1;1;-2.366596;-78.986217
CENTRO DE SALUD;CHIMBORAZO;COLTA;COLUMBE;COLTA-GUAMOTE;COLUMBE;COLUMBE;1;1;-1.888414;-78.724279
CENTRO DE SALUD;CHIMBORAZO;COLTA;COLUMBE;COLTA-GUAMOTE;COLUMBE;EL TROJE;1;1;-1.837601;-78.725
CENTRO DE SALUD;CHIMBORAZO;COLTA;COLUMBE;COLTA-GUAMOTE;COLUMBE;PULUCATE;1;1;-1.842175;-78.704169
CENTRO DE SALUD;CHIMBORAZO;COLTA;JUAN DE VELASCO (PANGOR);COLTA-GUAMOTE;JUAN DE VELASCO (PANGOR)-CANII;JUAN DE VELASCO;1;1;-1.827705;-78.881894
CENTRO DE SALUD;CHIMBORAZO;COLTA;SANTIAGO DE QUITO (CAB. EN SAN ANTONIO DE QUITO);COLTA-GUAMOTE;SANTIAGO DE QUITO (CAB. EN SAN;SANTIAGO DE QUITO;1;1;-1.745556;-78.748508
CENTRO DE SALUD;CHIMBORAZO;CUMANDA;CUMANDA;PALLATANGA-CUMANDA;CUMANDA;CUMANDA;1;1;-2.205464;-79.143754
CENTRO DE SALUD;CHIMBORAZO;GUAMOTE;CEBADAS;COLTA-GUAMOTE;CEBADAS;CEBADAS;1;1;-1.910525;-78.643814
CENTRO DE SALUD;CHIMBORAZO;GUAMOTE;PALMIRA;COLTA-GUAMOTE;PALMIRA;PALMIRA;1;1;-2.081265;-78.73018
CENTRO DE SALUD;CHIMBORAZO;GUANO;GUANO;GUANO-PENIPE;GUANO-LA PROVIDENCIA-GUANANDO-SANGERARDO DE PACAICAGUAN;GUANO;1;1;-1.608885;-78.635731
CENTRO DE SALUD;CHIMBORAZO;GUANO;ILAPO;GUANO-PENIPE;ILAPO-SAN JOSE DE CHAZO-VALPARAISO-SANTA FE DE GALAN;ILAPO;1;1;-1.543358;-78.588352
